Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
YEL058W,56,0.1003584229390681,1674,-0.929559570727912,0.070440429272088,nonsignificant,44,56,558,gene
YEL057C,21,0.08974358974358974,702,-0.5204998778130466,0.47950012218695337,nonsignificant,18,21,234,gene
YEL056W,29,0.07213930348258707,1206,0.14486785941529412,0.8551321405847059,nonsignificant,30,29,402,gene
YEL055C,71,0.06940371456500488,3069,-0.28399520449566895,0.716004795504331,nonsignificant,68,71,1023,gene
YEL054C,24,0.14457831325301204,498,-0.9798632484496537,0.02013675155034633,nonsignificant,15,24,166,gene
YEL053W-A,10,0.08620689655172414,348,0.0,1.0,nonsignificant,10,10,116,gene
YEL053C,53,0.07220708446866485,2202,0.0,1.0,nonsignificant,53,53,734,gene
YEL052W,52,0.10196078431372549,1530,-0.8771773518986081,0.12282264810139186,nonsignificant,42,52,510,gene
YEL051W,20,0.07782101167315175,771,0.17274065343728873,0.8272593465627113,nonsignificant,21,20,257,gene
YEL050W-A,5,0.078125,192,-0.3829249225480261,0.6170750774519739,nonsignificant,4,5,64,gene
YEL050C,38,0.09644670050761421,1182,-0.5072833227729123,0.4927166772270877,nonsignificant,34,38,394,gene
YEL049W,25,0.2066115702479339,363,-0.996716539013931,0.0032834609860690426,nonsignificant,14,25,121,gene
YEL048C,9,0.058823529411764705,459,0.45350640459341784,0.5464935954065822,nonsignificant,11,9,153,gene
YEL047C,51,0.10828025477707007,1413,-0.9650449273563695,0.03495507264363046,nonsignificant,38,51,471,gene
YEL046C,64,0.16494845360824742,1164,-0.9999999845827421,1.5417257900280013e-08,enriched,32,64,388,gene
YEL045C,18,0.1267605633802817,426,-0.9167354833364496,0.08326451666355042,nonsignificant,12,18,142,gene
YEL044W,17,0.10179640718562874,501,-0.7327425068456153,0.2672574931543847,nonsignificant,13,17,167,gene
YEL043W,92,0.0961337513061651,2871,-0.8202875051210041,0.17971249487899593,nonsignificant,80,92,957,gene
YEL042W,49,0.09441233140655106,1557,-0.7199127891885057,0.28008721081149435,nonsignificant,42,49,519,gene
YEL041W,30,0.06048387096774194,1488,0.9359224935489409,0.06407750645105915,nonsignificant,42,30,496,gene
YEL040W,65,0.1388888888888889,1404,-0.9984537965229192,0.0015462034770807424,nonsignificant,44,65,468,gene
YEL039C,6,0.05263157894736842,342,0.2945430138887266,0.7054569861112734,nonsignificant,7,6,114,gene
YEL038W,21,0.09210526315789473,684,-0.5204998778130466,0.47950012218695337,nonsignificant,18,21,228,gene
YEL037C,46,0.11528822055137844,1197,-0.9370209487855445,0.0629790512144555,nonsignificant,35,46,399,gene
YEL036C,55,0.10978043912175649,1503,-0.9999521451602562,4.78548397437734e-05,enriched,32,55,501,gene
YEL035C,17,0.10179640718562874,501,-0.7327425068456153,0.2672574931543847,nonsignificant,13,17,167,gene
YEL034C-A,30,0.14925373134328357,603,-0.9999809872371821,1.9012762817880002e-05,enriched,14,30,201,gene
YEL034W,24,0.1518987341772152,474,-0.9994679944948608,0.0005320055051392492,nonsignificant,12,24,158,gene
YEL033W,6,0.04285714285714286,420,0.7940967892679354,0.20590321073206466,nonsignificant,10,6,140,gene
YEL032W,108,0.1111111111111111,2916,-0.9823232745541578,0.01767672544584219,nonsignificant,86,108,972,gene
YEL032C-A,1,0.018518518518518517,162,0.5204998778130466,0.47950012218695337,nonsignificant,2,1,54,gene
YEL031W,110,0.09046052631578948,3648,-0.5717081445551061,0.4282918554448939,nonsignificant,102,110,1216,gene
YEL030C-A,6,0.05714285714285714,315,0.8683319839771855,0.13166801602281455,nonsignificant,11,6,105,gene
YEL030W,70,0.10852713178294573,1935,-0.7508152947385063,0.24918470526149378,nonsignificant,61,70,645,gene
YEL029C,25,0.07987220447284345,939,-0.32334267828357577,0.6766573217164242,nonsignificant,23,25,313,gene
YEL028W,12,0.07792207792207792,462,0.2184887050012866,0.7815112949987134,nonsignificant,13,12,154,gene
YEL027W,20,0.12422360248447205,483,-0.8032943975410568,0.1967056024589432,nonsignificant,15,20,161,gene
YEL026W,18,0.14173228346456693,381,-0.834482141302534,0.16551785869746605,nonsignificant,13,18,127,gene
YEL025C,76,0.063919259882254,3567,0.7617307306536287,0.23826926934637124,nonsignificant,87,76,1189,gene
YEL024W,23,0.10648148148148148,648,-0.7614071706835679,0.2385928293164321,nonsignificant,18,23,216,gene
YEL023C,28,0.040995607613469986,2049,0.9887298951507167,0.011270104849283227,nonsignificant,45,28,683,gene
YEL022W,96,0.06575342465753424,4380,0.9081761649467763,0.09182383505322361,nonsignificant,114,96,1460,gene
YEL021W,15,0.055970149253731345,804,0.8095697361744796,0.19043026382552042,nonsignificant,21,15,268,gene
YEL020C-B,8,0.12121212121212122,198,-0.8202875051210041,0.17971249487899593,nonsignificant,5,8,66,gene
YEL020W-A,6,0.06818181818181818,264,-0.6826894921370888,0.31731050786291115,nonsignificant,4,6,88,gene
YEL020C,54,0.0962566844919786,1683,-0.5249494759460471,0.47505052405395287,nonsignificant,49,54,561,gene
YEL019C,29,0.10820895522388059,804,-0.9191444016299477,0.08085559837005234,nonsignificant,21,29,268,gene
YEL018C-A,23,0.12921348314606743,534,-0.7614071706835679,0.2385928293164321,nonsignificant,18,23,178,gene
YEL018W,19,0.06785714285714285,840,0.0,1.0,nonsignificant,19,19,280,gene
YEL017C-A,7,0.1590909090909091,132,-0.8663855974622842,0.13361440253771584,nonsignificant,4,7,44,gene
YEL017W,37,0.10946745562130178,1014,-0.9836049281508078,0.01639507184919225,nonsignificant,25,37,338,gene
YEL016C,29,0.058704453441295545,1482,0.6088274771898605,0.3911725228101395,nonsignificant,34,29,494,gene
YEL015W,35,0.06340579710144928,1656,0.7199127891885057,0.28008721081149435,nonsignificant,42,35,552,gene
YEL014C,5,0.049019607843137254,306,0.7111556336535182,0.2888443663464818,nonsignificant,8,5,102,gene
YEL013W,34,0.05872193436960276,1737,0.9566918571892079,0.04330814281079206,nonsignificant,48,34,579,gene
YEL012W,12,0.0547945205479452,657,0.4070199019825733,0.5929800980174267,nonsignificant,14,12,219,gene
YEL011W,58,0.08226950354609928,2115,-0.7421009647076637,0.2578990352923363,nonsignificant,50,58,705,gene
YEL010W,5,0.042735042735042736,351,0.8861537019933423,0.11384629800665763,nonsignificant,10,5,117,gene
YEL009C-A,11,0.08088235294117647,408,-0.4950149249061543,0.5049850750938457,nonsignificant,9,11,136,gene
YEL009C,23,0.08156028368794327,846,0.16174351361417372,0.8382564863858263,nonsignificant,24,23,282,gene
YEL008W,10,0.07874015748031496,381,0.0,1.0,nonsignificant,10,10,127,gene
YEL008C-A,2,0.06451612903225806,93,0.0,1.0,nonsignificant,2,2,31,gene
YEL007W,45,0.06746626686656672,2001,0.9316427872743497,0.06835721272565036,nonsignificant,59,45,667,gene
YEL006W,22,0.06547619047619048,1008,0.8558729651839888,0.14412703481601116,nonsignificant,30,22,336,gene
YEL005C,18,0.0636042402826855,849,0.6062313653570074,0.3937686346429926,nonsignificant,22,18,283,gene
YEL004W,27,0.07871720116618076,1029,0.0,1.0,nonsignificant,27,27,343,gene
YEL003W,5,0.044642857142857144,336,0.7111556336535182,0.2888443663464818,nonsignificant,8,5,112,gene
YEL002C,34,0.07888631090487239,1293,-0.13819556695098922,0.8618044330490108,nonsignificant,33,34,431,gene
YEL001C,24,0.10619469026548672,678,-0.6289066304773024,0.37109336952269756,nonsignificant,20,24,226,gene
YER001W,56,0.07339449541284404,2289,-0.2145052528816459,0.7854947471183541,nonsignificant,54,56,763,gene
YER002W,9,0.03879310344827586,696,0.9198816862723658,0.08011831372763421,nonsignificant,16,9,232,gene
YER003C,44,0.10232558139534884,1290,-0.9804497309071144,0.019550269092885555,nonsignificant,31,44,430,gene
YER004W,22,0.09482758620689655,696,-0.5087028757841068,0.4912971242158932,nonsignificant,19,22,232,gene
YER005W,48,0.07606973058637084,1893,-0.34527915398142317,0.6547208460185768,nonsignificant,45,48,631,gene
YER006W,36,0.0690978886756238,1563,0.7142493696269789,0.2857506303730211,nonsignificant,43,36,521,gene
YER006C-A,13,0.12264150943396226,318,-0.817577560548268,0.18242243945173198,nonsignificant,9,13,106,gene
YER007W,27,0.05202312138728324,1557,0.8998217057737321,0.10017829422626791,nonsignificant,37,27,519,gene
YER007C-A,17,0.09340659340659341,546,-0.5773219258293647,0.4226780741706353,nonsignificant,14,17,182,gene
YER008C,92,0.068810770381451,4011,0.5762892028332064,0.4237107971667936,nonsignificant,100,92,1337,gene
YER009W,10,0.07936507936507936,378,-0.5204998778130466,0.47950012218695337,nonsignificant,8,10,126,gene
YER010C,23,0.09787234042553192,705,-0.16882959045823764,0.8311704095417624,nonsignificant,22,23,235,gene
YER011W,31,0.12156862745098039,765,0.0,1.0,nonsignificant,31,31,255,gene
YER012W,15,0.07537688442211055,597,0.0,1.0,nonsignificant,15,15,199,gene
YER013W,87,0.07591623036649214,3438,0.5297023699326726,0.4702976300673274,nonsignificant,94,87,1146,gene
YER014W,39,0.07222222222222222,1620,0.12563293883710824,0.8743670611628918,nonsignificant,40,39,540,gene
YER014C-A,24,0.15584415584415584,462,-0.9994679944948608,0.0005320055051392492,nonsignificant,12,24,154,gene
YER015W,63,0.08456375838926175,2235,-0.2021061168013435,0.7978938831986565,nonsignificant,61,63,745,gene
YER016W,27,0.0782608695652174,1035,-0.31084348322064836,0.6891565167793516,nonsignificant,25,27,345,gene
YER017C,77,0.1010498687664042,2286,-0.943220176525643,0.05677982347435696,nonsignificant,62,77,762,gene
YER018C,30,0.13513513513513514,666,-0.99838377778494,0.0016162222150599877,nonsignificant,17,30,222,gene
YER019W,69,0.14435146443514643,1434,-0.9999954667061643,4.5332938356574e-06,enriched,40,69,478,gene
YER019C-A,12,0.1348314606741573,267,-0.842700792949719,0.15729920705028105,nonsignificant,8,12,89,gene
YER020W,43,0.09555555555555556,1350,-0.7566549908512408,0.24334500914875917,nonsignificant,36,43,450,gene
YER021W,44,0.08396946564885496,1572,-0.817577560548268,0.18242243945173198,nonsignificant,36,44,524,gene
YER022W,42,0.061046511627906974,2064,0.7421009647076637,0.2578990352923363,nonsignificant,50,42,688,gene
YER023W,25,0.08710801393728224,861,0.0,1.0,nonsignificant,25,25,287,gene
YER023C-A,9,0.1267605633802817,213,-0.7793286380801567,0.22067136191984324,nonsignificant,6,9,71,gene
YER024W,80,0.08658008658008658,2772,-0.35364480446050983,0.6463551955394902,nonsignificant,76,80,924,gene
YER025W,63,0.11931818181818182,1584,-0.980395891429634,0.019604108570366,nonsignificant,47,63,528,gene
YER026C,21,0.07581227436823104,831,0.32334267828357577,0.6766573217164242,nonsignificant,23,21,277,gene
YER027C,27,0.0645933014354067,1254,0.5275023859993115,0.47249761400068846,nonsignificant,31,27,418,gene
YER028C,37,0.09367088607594937,1185,0.25122595829345284,0.7487740417065472,nonsignificant,39,37,395,gene
YER029C,16,0.08121827411167512,591,-0.4070199019825733,0.5929800980174267,nonsignificant,14,16,197,gene
YER030W,7,0.045454545454545456,462,0.4950149249061543,0.5049850750938457,nonsignificant,9,7,154,gene
YER031C,22,0.09821428571428571,672,-0.7747470936393503,0.22525290636064965,nonsignificant,17,22,224,gene
YER032W,56,0.06385404789053592,2631,0.963602389996335,0.036397610003664996,nonsignificant,74,56,877,gene
YER033C,77,0.07149489322191271,3231,0.5549912812532639,0.4450087187467361,nonsignificant,84,77,1077,gene
YER034W,21,0.11290322580645161,558,-0.9906252315405651,0.0093747684594349,nonsignificant,12,21,186,gene
YER035W,19,0.13013698630136986,438,-0.9039076705443266,0.0960923294556734,nonsignificant,13,19,146,gene
YER036C,64,0.10474631751227496,1833,-0.9920445614289906,0.007955438571009409,nonsignificant,46,64,611,gene
YER037W,27,0.08385093167701864,966,-0.8095697361744796,0.19043026382552042,nonsignificant,21,27,322,gene
YER038C,32,0.06881720430107527,1395,0.0,1.0,nonsignificant,32,32,465,gene
YER038W-A,13,0.10236220472440945,381,-0.45350640459341784,0.5464935954065822,nonsignificant,11,13,127,gene
YER039C,27,0.108,750,-0.8095697361744796,0.19043026382552042,nonsignificant,21,27,250,gene
YER039C-A,5,0.0684931506849315,219,0.31690860169039137,0.6830913983096086,nonsignificant,6,5,73,gene
YER040W,71,0.09712722298221614,2193,-0.5432495975768308,0.4567504024231692,nonsignificant,65,71,731,gene
YER041W,51,0.06710526315789474,2280,0.5732232634670164,0.42677673653298365,nonsignificant,57,51,760,gene
YER042W,12,0.06486486486486487,555,0.2184887050012866,0.7815112949987134,nonsignificant,13,12,185,gene
YER043C,61,0.13555555555555557,1350,-0.9999203915226919,7.960847730812074e-05,enriched,37,61,450,gene
YER044C,18,0.12080536912751678,447,-0.9167354833364496,0.08326451666355042,nonsignificant,12,18,149,gene
YER044C-A,23,0.05623471882640587,1227,0.7347946074084957,0.2652053925915044,nonsignificant,29,23,409,gene
YER045C,49,0.1,1470,-0.8906854237913335,0.10931457620866644,nonsignificant,39,49,490,gene
YER046W,6,0.041666666666666664,432,0.7940967892679354,0.20590321073206466,nonsignificant,10,6,144,gene
YER046W-A,11,0.1,330,-0.7111556336535182,0.2888443663464818,nonsignificant,8,11,110,gene
YER047C,76,0.08463251670378619,2694,0.2642798633727492,0.7357201366272508,nonsignificant,79,76,898,gene
YER048C,31,0.07908163265306123,1176,-0.6732004323310368,0.3267995676689632,nonsignificant,26,31,392,gene
YER048W-A,3,0.031578947368421054,285,0.6289066304773024,0.37109336952269756,nonsignificant,5,3,95,gene
YER049W,46,0.07131782945736434,1935,-0.23697539944700496,0.763024600552995,nonsignificant,44,46,645,gene
YER050C,17,0.1223021582733813,417,-0.929559570727912,0.070440429272088,nonsignificant,11,17,139,gene
YER051W,30,0.060851926977687626,1479,0.601975280493062,0.39802471950693796,nonsignificant,35,30,493,gene
YER052C,55,0.10416666666666667,1584,-0.7567572942573465,0.2432427057426535,nonsignificant,47,55,528,gene
YER053C,27,0.08970099667774087,903,-0.4597086253925802,0.5402913746074198,nonsignificant,24,27,301,gene
YER053C-A,1,0.02631578947368421,114,0.5204998778130466,0.47950012218695337,nonsignificant,2,1,38,gene
YER054C,32,0.058287795992714025,1647,0.737668324591646,0.262331675408354,nonsignificant,39,32,549,gene
YER055C,27,0.09060402684563758,894,0.14989326086147414,0.8501067391385259,nonsignificant,28,27,298,gene
YER056C,54,0.10112359550561797,1602,-0.6135237692287675,0.3864762307712325,nonsignificant,48,54,534,gene
YER056C-A,19,0.1557377049180328,366,-0.984138667260227,0.015861332739773026,nonsignificant,11,19,122,gene
YER057C,16,0.12307692307692308,390,-0.5946194435410576,0.40538055645894244,nonsignificant,13,16,130,gene
YER058W,7,0.06481481481481481,324,0.2763263901682371,0.7236736098317629,nonsignificant,8,7,108,gene
YER059W,23,0.05463182897862233,1263,0.9407702962727206,0.0592297037272794,nonsignificant,34,23,421,gene
YER060W,43,0.08128544423440454,1587,0.5295135779412105,0.47048642205878954,nonsignificant,48,43,529,gene
YER060W-A,52,0.09792843691148775,1593,-0.5341970907581558,0.4658029092418442,nonsignificant,47,52,531,gene
YER061C,38,0.08577878103837472,1329,-0.13058293925876086,0.8694170607412391,nonsignificant,37,38,443,gene
YER062C,31,0.12350597609561753,753,-0.9860937031046539,0.013906296895346027,nonsignificant,20,31,251,gene
YER063W,14,0.0639269406392694,657,0.20374658526236078,0.7962534147376392,nonsignificant,15,14,219,gene
YER064C,34,0.06719367588932806,1518,0.8300881582685118,0.16991184173148816,nonsignificant,43,34,506,gene
YER065C,60,0.10752688172043011,1674,-0.9746526813225317,0.025347318677468325,nonsignificant,45,60,558,gene
YER066W,16,0.08602150537634409,558,-0.20374658526236078,0.7962534147376392,nonsignificant,15,16,186,gene
YER066C-A,15,0.08982035928143713,501,-0.4209002580460812,0.5790997419539188,nonsignificant,13,15,167,gene
YER067W,7,0.043209876543209874,486,0.6572182888520912,0.34278171114790873,nonsignificant,10,7,162,gene
YER067C-A,12,0.1111111111111111,324,-0.9412182786446411,0.05878172135535891,nonsignificant,7,12,108,gene
YER068W,54,0.09183673469387756,1764,-0.5249494759460471,0.47505052405395287,nonsignificant,49,54,588,gene
YER068C-A,10,0.06944444444444445,432,0.23697539944700496,0.763024600552995,nonsignificant,11,10,144,gene
YER069W,84,0.09722222222222222,2592,-0.6412046421130584,0.3587953578869416,nonsignificant,76,84,864,gene
YER070W,89,0.10011248593925759,2667,-0.8640916021526294,0.13590839784737063,nonsignificant,76,89,889,gene
YER071C,7,0.05511811023622047,381,0.2763263901682371,0.7236736098317629,nonsignificant,8,7,127,gene
YER072W,10,0.07692307692307693,390,0.23697539944700496,0.763024600552995,nonsignificant,11,10,130,gene
YER073W,48,0.09213051823416507,1563,-0.11597203131931788,0.8840279686806821,nonsignificant,47,48,521,gene
YER074W,19,0.13970588235294118,408,-0.984138667260227,0.015861332739773026,nonsignificant,11,19,136,gene
YER074W-A,5,0.05813953488372093,258,0.5503082020311092,0.4496917979688908,nonsignificant,7,5,86,gene
YER075C,74,0.07965554359526372,2787,0.0,1.0,nonsignificant,74,74,929,gene
YER076C,32,0.10561056105610561,909,-0.7606834587785081,0.23931654122149193,nonsignificant,26,32,303,gene
YER076W-A,10,0.08620689655172414,348,0.0,1.0,nonsignificant,10,10,116,gene
YER077C,53,0.07692307692307693,2067,-0.43229083380264743,0.5677091661973526,nonsignificant,49,53,689,gene
YER078C,40,0.078125,1536,0.1241039420770591,0.8758960579229409,nonsignificant,41,40,512,gene
YER078W-A,6,0.10909090909090909,165,-0.34527915398142317,0.6547208460185768,nonsignificant,5,6,55,gene
YER079W,23,0.10900473933649289,633,-0.8543899046031371,0.1456100953968629,nonsignificant,17,23,211,gene
YER079C-A,8,0.07079646017699115,339,0.26111731963647267,0.7388826803635273,nonsignificant,9,8,113,gene
YER080W,56,0.08917197452229299,1884,-0.8989497440745905,0.10105025592540948,nonsignificant,45,56,628,gene
YER081W,46,0.09787234042553192,1410,-0.3526852156114797,0.6473147843885203,nonsignificant,43,46,470,gene
YER082C,36,0.06486486486486487,1665,0.4729107431344619,0.5270892568655381,nonsignificant,40,36,555,gene
YER083C,36,0.1258741258741259,858,-0.9856941215645704,0.014305878435429641,nonsignificant,24,36,286,gene
YER084W,20,0.15503875968992248,387,-0.9790786646622059,0.020921335337794035,nonsignificant,12,20,129,gene
YER084W-A,13,0.07602339181286549,513,-0.22717000731555248,0.7728299926844475,nonsignificant,12,13,171,gene
YER085C,11,0.06321839080459771,522,0.5773219258293647,0.4226780741706353,nonsignificant,14,11,174,gene
YER086W,61,0.10571923743500866,1731,-0.8802050695740811,0.11979493042591895,nonsignificant,50,61,577,gene
YER087W,38,0.0658578856152513,1731,0.1272198762060882,0.8727801237939118,nonsignificant,39,38,577,gene
